fitness,diffusion,ano_rate,cat_rate,resistance,conc_ano,conc_cato,offset_chrg,offset_dischrg
-1,0.000000000003837987,0.6800675,0.00000022088483,3.7576513,1055.3855,860.35297,0.46749896,-0.2813298
-1,0.00000000000010051946,0.6332763,0.000016796786,4.265263,1198.809,941.1116,0.47013378,-0.2285741
-1,0.00000000000018459397,0.26960242,0.0000131009265,3.5571258,650.7195,728.8506,-0.2082237,0.5607749
-1,0.000000000004904184,0.2949317,0.00004359985,4.9986725,786.863,533.7381,0.9990801,0.19898058
-1,0.00000000000079390997,0.64354074,0.00003806909,3.282119,912.9331,1036.8145,0.21547458,-0.39345723
-1,0.00000000000026747178,0.7524214,0.000035831315,3.5551739,853.0938,1165.1438,0.0081031695,-0.13856165
-1,0.00000000000010158334,0.5814704,0.00006590685,4.3752394,1042.5516,1199.4745,-0.775805,0.3355402
-1,0.0000000000034861302,0.1670877,0.000059933624,4.9989724,172.95616,897.03455,-0.00067346485,-0.92891407
-1,0.0000000000002472272,0.7592902,0.000034987333,3.573697,859.2516,1179.7499,-0.0017971403,-0.1420955
-1,0.0000000000002761644,0.74664474,0.000035645975,3.5625076,856.98254,1165.1923,0.004814737,-0.13303766
-1,0.0000000000002545105,0.6964676,0.000037388112,3.4679308,864.1956,1131.3265,0.008544257,-0.137013
-1,0.0000000000013831522,0.44849908,0.000024951163,3.4177294,869.3898,1170.7678,0.27524185,-0.49476537
-1,0.0000000000002756857,0.7489625,0.000035602035,3.566014,854.60004,1165.33,0.0035369757,-0.13378029
-1,0.00000000000020435563,0.6038059,0.000018351184,3.0469606,1036.2008,1113.8674,-0.19704643,-0.13807002
-1,0.000000000007477144,0.00079324923,0.0000068760105,4.998678,0.7829717,570.61945,0.483567,0.48626924
-1,0.000000000005488728,0.94221586,0.00007165918,3.3842096,1196.6334,1106.2568,-0.56039137,-0.35247752
-1,0.000000000008172097,0.8072497,0.00000011145548,3.4839184,1190.8591,495.046,-0.26350024,-0.6082634
-1,0.000000000009921804,0.838799,0.00009996731,2.0426605,162.57385,471.34418,0.16064277,-0.28290543
-1,0.000000000004522843,0.000531658,0.00000012022994,4.999172,1197.1434,247.44278,0.9024001,-0.7100616
-1,0.00000000000022651901,0.64494133,0.000038489976,3.3675542,876.6893,1090.6001,0.0066044866,-0.13931122
-1,0.00000000000023671535,0.7549643,0.000035103883,3.5522223,866.2062,1164.7439,-0.007950656,-0.12195121
-1,0.00000000000027788777,0.7525156,0.00003541965,3.5667784,853.9377,1169.4565,0.003365397,-0.13518192
-1,0.00000000000023016653,0.6491653,0.000038571787,3.3651538,873.14594,1098.8506,-0.0015856024,-0.14205815
-1,0.00000000000019079187,0.67972744,0.00003707592,2.3434515,717.42993,1087.0393,-0.32019418,0.14624798
-1,0.0000000000041129856,0.66018605,0.00005498085,3.3607075,799.0714,868.5205,0.3792212,-0.079077154
-1,0.00000000000010009517,0.6250579,0.00009373876,1.1392803,1184.2306,559.1484,-0.9992667,-0.20556673
-1,0.0000000000007607157,0.62784064,0.000041514566,4.243689,909.64935,1149.4799,0.39552096,-0.14028919
-1,0.0000000000023072432,0.4482551,0.000040350318,3.3742898,893.4184,1149.4252,-0.3928867,0.124687836
-1,0.00000000000023386572,0.6420624,0.00003871471,3.3648882,877.18524,1094.6136,0.00706738,-0.12802796
-1,0.00000000000023309862,0.64374137,0.000038724662,3.380494,877.5479,1093.8365,0.007940741,-0.13640949
-1,0.000000000003561795,0.9990342,0.00004525534,3.4454827,696.143,957.7244,-0.044303376,-0.077610865
-1,0.00000000000018504957,0.7369071,0.000049223752,3.375861,1032.5826,1064.0026,0.009100707,-0.05818565
-1,0.000000000004640206,0.45673385,0.00000012037451,4.356286,1197.2069,288.60114,0.99942887,-0.2871476
-1,0.0000000000022517214,0.64479005,0.000036889254,2.6357453,899.83185,1184.475,-0.13400179,-0.026054775
-1,0.00000000000010025122,0.9238382,0.00006128248,1.5409826,690.79663,1199.7921,0.10137981,0.70356727
-1,0.0000000000002704664,0.7538793,0.000035657835,3.553385,851.9906,1166.1172,0.0026971765,-0.1308944
-1,0.0000000000002878602,0.66987795,0.000038191603,3.4558642,842.7158,1135.6185,0.004093273,-0.14678481
-1,0.0000000000062814485,0.5405372,0.00004647559,3.38168,1105.2789,1199.9424,-0.26177275,-0.48255828
-1,0.00000000000025446176,0.75628877,0.000035122546,3.560447,852.4731,1167.5287,-0.0064607295,-0.13467707
-1,0.0000000000003230354,0.6756881,0.000039241462,3.5570722,825.05646,1184.7335,0.0022647367,-0.1274044
-1,0.0000000000001679453,0.63132507,0.000047048397,4.208683,860.833,811.73645,0.090731636,-0.32159424
-1,0.00000000000036182548,0.8039139,0.00002374001,3.560279,823.8633,919.35297,-0.017450135,-0.09767375
-1,0.000000000000101682436,0.99496263,0.000006330379,1.7435437,1018.84247,1198.4946,0.15914162,-0.19219819
-1,0.00000000000024573526,0.49214318,0.00003731547,3.2918065,862.354,1083.3439,0.009389405,-0.13565856
-1,0.00000000000027494212,0.74869376,0.000035609435,3.562522,854.22125,1164.3269,0.0048057972,-0.1330218
-1,0.0000000000007900895,0.6784766,0.00004022919,4.3427305,898.6543,1184.0939,0.40207958,-0.1380714
-1,0.00000000000013798084,0.4041228,0.00007450113,3.0970156,544.82983,857.6666,0.14579839,0.17484376
-1,0.00000000000016333992,0.6314364,0.00003049123,2.5985508,1044.6626,1148.6766,0.31770423,-0.010871041
-1,0.00000000000021929427,0.643746,0.000038624075,3.3833117,877.21436,1093.1929,0.0063478113,-0.13928428
-1,0.0000000000002720837,0.7511363,0.000035616395,3.5556102,853.9577,1164.6863,0.006115186,-0.13238877
-1,0.000000000004681032,0.4885034,0.00006816611,2.8134537,165.67316,750.2327,0.26330918,0.9990859
-1,0.000000000004425297,0.6525697,0.00002853031,2.9946253,123.22742,1199.884,0.47553805,-0.9497724
-1,0.0000000000002868125,0.70639217,0.000037233825,3.5158193,850.72253,1150.7233,0.0046357526,-0.13512762
-1,0.000000000001053714,0.5452062,0.00008816303,3.18316,1004.67255,967.5878,0.75529283,-0.39680436
-1,0.00000000000018061694,0.75848377,0.000035988458,3.5437322,865.34674,1172.0404,-0.0014583037,-0.14116676
-1,0.00000000000027221083,0.75389224,0.0000353484,3.5608203,852.92194,1164.6411,0.0050497665,-0.13269551
-1,0.00000000000022647598,0.64251214,0.000038518592,3.3775926,878.9026,1090.7523,0.006674334,-0.13928193
-1,0.000000000006982923,0.00032770057,0.000034116172,3.853373,760.1935,1048.5745,0.9996971,-0.49073952
-1,0.00000000000030206341,0.68555635,0.000038285885,3.5147705,841.1544,1153.5702,0.0043212487,-0.13533482
-1,0.00000000000548775,0.94139063,0.000071686714,3.3842068,1196.198,1106.4109,-0.56020594,-0.35242456
-1,0.000000000002039658,0.47743094,0.0000469514,2.9673195,907.64575,960.9187,-0.06139493,-0.14044584
-1,0.00000000000015210065,0.6443718,0.00005862104,3.2990801,910.42114,994.5375,-0.08540475,-0.14234966
-1,0.00000000000027206788,0.6683213,0.000038805723,3.4516609,845.38104,1138.9987,-0.0041163424,-0.12990382
-1,0.00000000000019406067,0.6123754,0.000038432234,3.6416166,894.431,1069.8873,0.07284042,-0.15892899
-1,0.00000000000017346212,0.642777,0.000026597345,4.335912,820.02484,1183.969,0.34854153,-0.29610205
-1,0.00000000000027569117,0.75173116,0.000035400513,3.5631409,853.0997,1167.0676,0.004217219,-0.13391167
-1,0.0000000000002939806,0.6582166,0.000039006525,3.451707,847.0232,1137.1556,0.0028044246,-0.12629035
-1,0.0000000000003450533,0.81737494,0.000023273207,3.5623856,832.1092,922.56665,-0.016630696,-0.09822477
-1,0.0000000000002218818,0.5284499,0.000020405205,4.354369,928.43243,696.0941,-0.015087918,-0.13970512
-1,0.0000000000002735769,0.7554495,0.000035516736,3.5501978,852.1335,1164.458,0.0050558117,-0.13255724
-1,0.0000000000012139937,0.6638222,0.00009891934,4.9930644,1198.3198,512.3697,-0.010222916,-0.9958033
-1,0.00000000000011721508,0.6414744,0.00003874256,3.3731456,874.89526,1097.4442,0.003280646,-0.15378082
-1,0.0000000000014240634,0.9996953,0.00000012069233,4.9991646,0.49696738,0.67967075,0.29293776,-0.9990745
-1,0.0000000000010591249,0.5521746,0.00008813308,3.1944933,1003.34296,972.0646,0.7576878,-0.39736924
-1,0.00000000000043740093,0.5900288,0.00003137231,4.3291545,1195.7859,970.4118,0.5704278,-0.6832964
-1,0.0000000000002686504,0.756841,0.000035527308,3.557368,851.89246,1164.846,0.0022343423,-0.13561401
-1,0.00000000000021837028,0.64352864,0.000038662405,3.3876069,877.75165,1092.9917,0.0065475935,-0.13744073
-1,0.00000000000027779425,0.74988693,0.000035617904,3.5671723,852.69775,1166.4415,0.0048813093,-0.13309416
-1,0.00000000000024522674,0.99974155,0.000037839698,4.2154746,1199.8367,1059.088,0.99953896,-0.34105343
-1,0.00000000000027268997,0.7553144,0.000035896453,3.5444884,847.66327,1168.954,-0.0031935263,-0.12968495
-1,0.00000000000020090563,0.5757099,0.00001595934,1.992182,1199.3107,672.71265,-0.21808916,-0.33970472
-1,0.00000000000026178156,0.6532655,0.00003872626,3.4203703,864.3765,1112.7239,0.005503137,-0.13828744
-1,0.000000000009990516,0.547219,0.000017254115,4.999242,526.0319,597.766,-0.38638178,-0.9995967
-1,0.00000000000017402715,0.70990825,0.000019583136,3.5690694,833.9381,957.1657,-0.00082044926,-0.13561541
-1,0.000000000001978847,0.7372682,0.000038533653,3.5572305,832.8106,1185.6086,-0.20173146,0.29292753
-1,0.00000000000027629036,0.7489842,0.00003582207,3.5577326,852.3414,1166.7981,0.0065855426,-0.13473162
-1,0.00000000000027216952,0.75120807,0.00003535344,3.5585077,852.8758,1164.0608,0.005096227,-0.1326908
-1,0.000000000002194899,0.18536039,0.00006167906,2.4843216,353.5249,0.33931246,0.53097844,0.58854216
-1,0.0000000000045862238,0.45680684,0.000060355305,0.95539564,651.0844,795.29663,-0.999751,-0.999561
-1,0.00000000000019322255,0.7532589,0.000035228524,3.559644,849.74286,1163.1151,0.008598418,-0.1281557
-1,0.00000000000027242818,0.75190777,0.00003533218,3.559625,852.70245,1164.4976,0.005098008,-0.13263123
-1,0.00000000000016764185,0.83382225,0.00003644532,3.7462106,963.867,1075.0448,0.35691372,-0.14789495
-1,0.00000000000028396738,0.70674646,0.000037115453,3.5109637,850.84796,1149.3893,0.0047905548,-0.13505533
-1,0.00000000000017307535,0.5041377,0.000026168671,3.6543875,971.304,1162.2058,-0.3796152,0.077772416
-1,0.0000000000018528861,0.49908787,0.00002895823,3.4895642,809.4284,1184.0558,0.0007235674,-0.21334615
-1,0.00000000000027105754,0.748965,0.000035063982,3.5841215,855.8661,1168.8755,0.003149509,-0.12643108
-1,0.0000000000002518529,0.75105613,0.000035274537,3.559221,851.85736,1166.1564,0.00578013,-0.13217296
-1,0.00000000000027665308,0.7483212,0.000035629957,3.5646765,854.9207,1165.8003,0.004786548,-0.13302964
-1,0.00000000000027355036,0.7581874,0.00003562342,3.5596497,855.3602,1170.2107,0.007882151,-0.14173207
-1,0.0000000000014140959,0.99940956,0.000015658248,4.99385,1199.4636,827.2173,-0.3038886,0.09353816
-1,0.000000000000100483586,0.9993178,0.00000019687769,2.832519,1153.7599,953.31366,-0.5256047,0.17152622
-1,0.00000000000018581818,0.64993984,0.000039017246,3.3758712,879.99835,1096.7219,0.00095366134,-0.12897782
-1,0.00000000000022362628,0.64700204,0.0000386945,3.370319,879.67993,1096.2004,0.011105418,-0.13747129
-1,0.0000000000034885152,0.76414144,0.000011992796,4.9989204,122.91321,1057.2212,0.6610439,-0.016056096
-1,0.00000000000030857605,0.8635038,0.00003134123,3.1081266,1067.1799,842.5063,-0.38934442,0.2717951
-1,0.0000000000010648316,0.6934594,0.0000639764,4.713693,1130.5508,789.09033,0.44223174,-0.7164475
-1,0.000000000000857862,0.82691187,0.000023800212,4.6527243,1199.6157,1127.429,-0.98575264,-0.039248805
-1,0.00000000000024085183,0.6451221,0.00003849779,3.3667455,879.5014,1091.1929,0.0072575705,-0.13949183
-1,0.0000000000009822653,0.8099446,0.000030611147,2.1996322,562.34955,1121.1533,0.11438705,-0.025978113
-1,0.00000000000022503261,0.64474374,0.000038294307,3.3881278,876.6472,1091.0491,0.006568232,-0.14261812
-1,0.00000000000016314272,0.5098324,0.000036607446,3.384302,994.1529,881.9098,0.0085127335,-0.13801523
-1,0.00000000000018335988,0.6799549,0.00005521915,3.3743434,742.1203,934.2354,0.42250288,0.13850905
-1,0.00000000000026189887,0.75619483,0.0000355135,3.5506322,852.0739,1165.5332,-0.0009773795,-0.13432957
-1,0.00000000000022714068,0.6469322,0.00003847909,3.377505,878.6489,1093.0721,0.0063503804,-0.13896549
-1,0.00000000000024070714,0.69693303,0.000036986876,3.4696832,864.9105,1129.1376,0.0058430294,-0.13565737
-1,0.0000000000014142464,0.9995993,0.000015651776,4.9942408,1199.4436,827.31696,-0.30391008,0.09356199
-1,0.0000000000043627528,0.7075637,0.000021767999,4.992927,911.7397,1199.8296,0.0009290044,-0.42520973
-1,0.00000000000017477385,0.47154257,0.000054043183,3.3511121,1047.4393,1039.5334,0.01006014,-0.3528321
-1,0.0000000000020252868,0.3047307,0.00002047576,3.7923896,918.10535,839.42413,-0.24855995,-0.55442995
-1,0.000000000000102885236,0.99222803,0.000072446965,4.6175847,633.169,1197.6621,-0.8234458,0.25031936
-1,0.0000000000073075174,0.49064422,0.00005219055,4.7731466,495.45474,0.8360883,-0.9481696,0.9050917
-1,0.00000000000021834521,0.75253236,0.000035290504,3.5965006,856.85974,1169.1083,0.017900309,-0.12177536
-1,0.00000000000035410005,0.6720661,0.000040001873,3.5502632,822.97186,1179.3737,0.0013323835,-0.1321594
-1,0.00000000000015960707,0.6293572,0.000024257357,4.09788,790.7107,1150.5476,-0.12739907,-0.47246724
-1,0.000000000009948359,0.76712614,0.000082825405,4.999201,487.86923,0.65094006,-0.028240224,-0.9995162
-1,0.000000000008609297,0.99994934,0.00009088978,4.999701,1061.7354,604.393,-0.24971297,0.9997648
-1,0.00000000000016714493,0.81956166,0.000025536117,4.447229,714.1119,1186.2694,-0.3938342,-0.24665949
-1,0.000000000003873153,0.0003524182,0.0000367896,4.7035117,828.17596,1015.0739,-0.22321321,-0.99947786
-1,0.00000000000022922793,0.6448035,0.000038579023,3.3790226,879.2232,1091.6715,0.006503237,-0.13918965
-1,0.00000000000027171665,0.74798894,0.000036240363,3.5732963,850.51105,1168.7642,-0.004405822,-0.1252403
-1,0.000000000007476838,0.00071734044,0.000006880142,4.9984574,0.83754957,570.574,0.48355114,0.48624167
-1,0.00000000000035353884,0.89762884,0.000048588925,3.9114268,509.26022,1199.8864,-0.6126651,-0.024019906
-1,0.00000000000010023703,0.79029936,0.000046318804,4.999471,57.60017,1199.9647,-0.9996719,-0.5517769
-1,0.0000000000001154297,0.6180868,0.000010996269,4.264776,1199.2004,899.84204,-0.9978022,-0.1457488
-1,0.00000000000012896105,0.646673,0.00003857972,3.3790166,874.68365,1098.9539,-0.005951146,-0.13593483
-1,0.000000000000100814315,0.83557844,0.00003225226,4.993316,890.7152,1199.8346,0.8104073,-0.94854
-1,0.00000000000023148448,0.6442854,0.000038890787,3.386208,876.71967,1095.2019,0.008427925,-0.13773714
-1,0.00000000000017198667,0.70988953,0.000025726014,3.232465,804.7729,1187.4872,0.09287744,-0.25663316
-1,0.00000000000018823426,0.64331466,0.000038905662,3.3589482,888.74756,1092.1611,-0.0017389132,-0.1406515
-1,0.000000000002180846,0.6275169,0.00005269925,4.4320817,635.6147,1186.6918,-0.15208311,-0.2793928
-1,0.00000000000085291876,0.72299397,0.000039189337,3.7257543,924.57874,1150.1871,-0.06522789,-0.18529351
-1,0.0000000000003857189,0.55030483,0.000058127538,3.2540329,751.15283,894.2175,0.0002517219,-0.3423621
-1,0.00000000000027756974,0.74985385,0.00003560689,3.5666196,852.8866,1166.4048,0.004814674,-0.13278173
-1,0.00000000000024818998,0.66128594,0.000028910648,4.0068097,845.29565,948.3233,0.3973435,-0.13292943
-1,0.00000000000027767602,0.75333124,0.00003558892,3.570585,852.7482,1167.5083,0.0046540657,-0.13291453
-1,0.00000000000031448908,0.71146595,0.000037782847,3.556933,835.5694,1174.4393,0.006543441,-0.13557042
-1,0.000000000000100384084,0.97192484,0.000062078005,4.896752,702.63556,670.11694,0.5558509,-0.7298921
-1,0.0000000000001001169,0.44661903,0.0000001234012,3.2589936,787.65497,436.1762,-0.5981333,-0.2936234
-1,0.00000000000011747687,0.8064422,0.0000007478973,4.9990835,1199.7802,879.8989,0.34201917,0.06291393
-1,0.00000000000020550803,0.75523746,0.000035615387,3.5741239,858.5012,1166.9196,0.00073002756,-0.13341877
-1,0.00000000000015589175,0.6538753,0.000054380063,3.7848854,915.6769,1153.6299,0.007082045,-0.5539505
-1,0.00000000000017169155,0.64926946,0.000038901762,3.3704333,876.0488,1101.919,-0.003996655,-0.14216048
-1,0.000000000007053654,0.58229804,0.00006395795,4.999066,1065.0593,1199.9375,-0.017564053,-0.8877387
-1,0.0000000000002789515,0.75265914,0.00003564178,3.5682,852.93256,1166.6498,0.0047273748,-0.13150436
-1,0.00000000000023179999,0.6416179,0.000039003833,3.4061642,875.4071,1092.9855,0.003944751,-0.13829756
-1,0.0000000000003283646,0.86118746,0.00000013977284,1.7858033,1199.6677,1199.8167,-0.59507906,-0.999109
-1,0.00000000000015755469,0.722987,0.00002250878,3.9835665,1057.046,805.5916,0.013265285,-0.13314506
-1,0.00000000000027105933,0.75476515,0.000035380104,3.5458918,852.9221,1165.2168,0.0074142353,-0.12632616
-1,0.00000000000017294877,0.6767814,0.000041369596,3.3509276,646.84015,1184.9772,-0.3184929,-0.13159695
-1,0.00000000000025296396,0.6596483,0.000039301958,3.44154,858.4751,1135.6205,-0.004514137,-0.13913882
-1,0.000000000003452904,0.7939809,0.00007559841,2.2383156,1198.9324,1199.8967,-0.8961599,0.15132076
-1,0.00000000000015051925,0.42309123,0.00004876446,3.279121,659.3349,781.52997,0.20022465,-0.14105141
-1,0.0000000000002738062,0.75006473,0.000035486242,3.5610247,853.336,1164.4681,0.0049319393,-0.13286655
-1,0.0000000000002660429,0.7493122,0.000034972294,3.5672967,855.03125,1167.7355,-0.0048040273,-0.12971322
-1,0.00000000000010004686,0.53140265,0.00008262602,0.0007171516,1148.839,43.829216,0.99935836,0.9997713
-1,0.00000000000017453473,0.67940927,0.000057865305,3.3716726,829.60803,1080.4508,-0.01968553,-0.48064896
-1,0.00000000000035292713,0.6751451,0.000039721275,3.5524368,822.3563,1182.7009,0.0047712266,-0.13191631
-1,0.000000000003228262,0.4133631,0.00008313941,4.391664,804.5065,524.7026,-0.40757844,-0.55589646
-1,0.00000000000022814002,0.64550483,0.000038747454,3.3847182,877.9377,1094.0114,0.006268025,-0.13891308
-1,0.00000000000026290458,0.711067,0.00003736332,3.557432,835.6285,1177.2502,-0.0013500659,-0.1339175
-1,0.00000000000023387607,0.6460776,0.000038185688,3.4274511,873.8795,1107.6943,-0.00370134,-0.15190636
-1,0.0000000000012006267,0.68506694,0.00000011537793,0.0015530814,855.8433,554.7474,-0.095529035,-0.99885833
-1,0.0000000000049005947,0.47238997,0.00007513648,2.6115663,300.81927,944.7915,0.07085549,-0.18229723
-1,0.0000000000011820526,0.3420185,0.00000011579574,3.037598,688.17523,458.93036,0.37654024,-0.68941474
-1,0.000000000000101304476,0.998125,0.0000064253513,4.699211,1197.4236,83.395905,0.23003437,0.23248942
-1,0.00000000000023544046,0.6601974,0.000039262653,3.4517035,846.6569,1135.6134,0.0047161574,-0.13288772
-1,0.0000000000003178099,0.8167723,0.000015006525,2.701832,889.72363,1186.3577,0.21084824,-0.4247372
-1,0.000000000000100064623,0.99988544,0.00009056713,4.3964434,836.70496,779.6654,-0.99885243,0.33506325
-1,0.00000000000019100303,0.75913787,0.000035418558,3.566646,848.3687,1166.9366,0.007699064,-0.12973683
-1,0.0000000000002931253,0.6629134,0.00003905882,3.473799,845.5249,1139.9803,0.0046119895,-0.13683257
-1,0.000000000007307533,0.49064478,0.000052190622,4.7731504,495.45367,0.8342242,-0.948172,0.9050937
-1,0.00000000000026628268,0.7595261,0.000034625074,3.5818315,849.80316,1170.7421,-0.007826736,-0.13639851
-1,0.00000000000027205657,0.75752276,0.0000356736,3.5694873,852.18524,1167.4951,0.002956681,-0.1326712
-1,0.00000000000022263013,0.6460304,0.000038443955,3.368672,879.42316,1091.5116,0.006267568,-0.13916571
-1,0.0000000000020960948,0.3389002,0.00008587401,1.5450879,1148.8142,1077.5492,-0.5038076,-0.9102998
-1,0.000000000002468519,0.3978764,0.000029254761,4.9995613,478.38547,1062.969,0.82112646,-0.30436012
-1,0.00000000000698293,0.00032753826,0.00003411616,3.8533747,760.19305,1048.5751,0.9996979,-0.49073982
-1,0.00000000000010018147,0.50325733,0.000051633535,1.7997953,975.7722,1190.4849,0.23409554,0.24050248
-1,0.000000000009990503,0.5472191,0.000017254142,4.9992433,526.03217,597.76685,-0.3863818,-0.9995958
-1,0.0000000000029945432,0.06857346,0.000006007016,3.6985714,418.56192,1199.9789,0.18777205,0.9683105
-1,0.00000000000017495363,0.65746826,0.00003495865,3.9602125,836.69446,969.5942,-0.067903966,0.24553591
-1,0.000000000000100418446,0.9994875,0.00007180577,0.0062903147,527.7555,979.4737,0.10481196,0.8825068
-1,0.00000000000029288914,0.65914524,0.000039243147,3.4691744,848.1264,1136.2385,0.0013228527,-0.13711914
-1,0.00000000000010982893,0.44506815,0.000010331561,3.3083296,1133.63,910.00006,0.25647512,0.097516306
-1,0.00000000000023181484,0.6438952,0.00003905178,3.372921,880.213,1092.9677,0.002492394,-0.13639626
-1,0.0000000000044255376,0.6526877,0.00002852623,2.9947894,123.16728,1199.9655,0.47555557,-0.94980717
-1,0.00000000000010038854,0.5296299,0.00008026504,4.9947243,1198.9437,1106.7787,-0.18155052,0.3571942
-1,0.0000000000011602698,0.99944085,0.000051690586,2.428901,791.99036,623.71857,0.41624856,0.2690125
-1,0.0000000000021585845,0.7062993,0.0000409741,3.5449462,874.95306,997.21875,-0.0017753965,-0.13443424
-1,0.00000000000015784933,0.62954086,0.00004658306,3.2749672,1060.0492,1047.6112,0.1792843,-0.46284664
-1,0.0000000000002685763,0.75478256,0.000035671408,3.5478435,855.1386,1164.8622,0.009443125,-0.13292494
-1,0.0000000000002958134,0.660843,0.000038920425,3.4611573,848.9911,1133.9004,0.004501089,-0.1374754
-1,0.00000000000027632185,0.74805695,0.000035440607,3.5625696,857.3482,1166.0309,0.012800555,-0.13437702
-1,0.00000000000028787335,0.6592322,0.00003903398,3.4679787,848.33844,1136.0985,0.004638254,-0.13526341
-1,0.0000000000012371839,0.69464284,0.00000028030723,4.753315,812.09033,1199.822,0.51707673,0.32657373
-1,0.000000000000100649286,0.91674715,0.0000554918,4.26274,456.67142,1005.6485,-0.23303688,0.24046813
-1,0.00000000000031677054,0.7122302,0.000037900612,3.5762753,830.1175,1179.9464,0.0068743774,-0.13032888
-1,0.00000000000752629,0.36943033,0.00000014011057,4.998359,615.1173,1.3231431,0.2892387,-0.63205767
-1,0.000000000006587099,0.5214173,0.000014772056,3.0372262,655.6961,0.3052832,0.9997391,-0.9997732
-1,0.00000000000029736188,0.66056705,0.00003896029,3.4624448,848.3319,1134.6373,0.0044425344,-0.13750385
-1,0.00000000000022775456,0.64492106,0.000038758735,3.383583,877.9698,1093.5604,0.0062983874,-0.13892795
-1,0.0000000000005993665,0.92699635,0.000062633255,3.3874967,832.86896,1158.6328,0.0069843456,-0.27466446
-1,0.00000000000010007632,0.2517388,0.00000803688,3.5808048,1199.8636,1199.9746,0.97216845,0.27079764
-1,0.000000000000100244994,0.50339216,0.000051630297,1.7999438,975.7428,1190.5922,0.23410866,0.2405345
-1,0.0000000000002696011,0.7516908,0.000035930494,3.5844839,850.0135,1167.1581,0.0053841523,-0.12867036
-1,0.0000000000001007253,0.3831893,0.00004111864,3.639425,926.584,881.6647,0.09935953,0.6678221
-1,0.0000000000002925843,0.7113822,0.000037592854,3.5487182,832.3721,1173.0975,0.008368198,-0.1330857
-1,0.00000000000033667375,0.61355585,0.000054163876,4.210581,1021.3873,1023.5802,-0.12793943,0.11109431
-1,0.000000000006531167,0.14155768,0.00007783026,3.8978333,387.82236,743.4052,-0.9655874,0.18809713
-1,0.00000000000029087786,0.86192954,0.000020304491,4.372538,791.2011,1173.3303,0.14761469,-0.24739617
-1,0.00000000000020379549,0.64277977,0.000038486487,3.3774223,879.3129,1090.5812,0.009200314,-0.14475702
-1,0.0000000000034529048,0.7939809,0.00007559842,2.2383153,1198.9325,1199.8969,-0.8961601,0.1513208
-1,0.00000000000026745587,0.756406,0.000035518617,3.5606756,853.1422,1165.6195,0.004188932,-0.13438049
-1,0.00000000000014189199,0.7590494,0.000035805475,3.5452285,856.0384,1174.91,0.009348988,-0.122890815
-1,0.00000000000027592251,0.74783814,0.000035604968,3.5635283,857.06665,1165.5579,0.0048669926,-0.1330718
-1,0.000000000002435656,0.78692746,0.000021308944,3.8311257,1030.3914,879.33203,-0.0022479596,0.22128919
-1,0.0000000000029455284,0.00036953736,0.00000011606996,0.001414826,943.365,804.91003,0.5196903,0.8954713
-1,0.00000000000024392885,0.75928587,0.000035389523,3.5673232,852.5912,1167.8284,0.0050673066,-0.13432302
-1,0.000000000007476825,0.0007183052,0.000006880191,4.9984565,0.8394978,570.5756,0.48355013,0.48624057
-1,0.00000000000027647215,0.75141674,0.000035762772,3.561174,852.43005,1164.4343,0.0097989915,-0.13583927
-1,0.0000000000016313827,0.28995004,0.00000014160518,1.4823136,656.2352,2.2962356,0.9232332,0.60988814
-1,0.00000000000024791204,0.69714206,0.000037200964,3.4702637,864.2256,1130.8756,0.0055573997,-0.13459173
-1,0.0000000000034528673,0.79397494,0.00007559812,2.2383146,1198.9325,1199.8903,-0.89615124,0.15131755
-1,0.000000000000101066575,0.9117726,0.000035865512,1.5414314,710.84753,1081.0724,0.3939803,-0.078220114
-1,0.0000000000006412365,0.7911624,0.000050205603,4.302951,1198.7133,1199.5664,-0.5739067,0.4238146
-1,0.000000000006958026,0.9998618,0.00000011962838,0.51406235,1161.8383,918.52563,-0.6265702,-0.99952084
-1,0.0000000000017541949,0.14311273,0.000008304724,2.0950558,853.50415,791.39667,-0.3431574,-0.9985376
-1,0.00000000000010198168,0.9949889,0.0000063242524,1.7431995,1018.866,1198.4365,0.15915796,-0.19223113
-1,0.00000000000010458078,0.19565898,0.000049277733,2.9144597,816.90607,865.1489,0.11357453,-0.1391534
-1,0.00000000000024840815,0.13939007,0.0000150462665,3.0294762,1199.8666,1089.3434,-0.9996138,0.29510045
-1,0.000000000009990731,0.5260471,0.00009996331,3.7333322,0.48856184,262.8801,0.5853239,-0.6217253
-1,0.00000000000018577444,0.64416534,0.0000385201,3.400618,875.11993,1100.4047,0.0059445277,-0.13945585
-1,0.0000000000002452207,0.99977404,0.000037838065,4.2154965,1199.83,1059.1056,0.99950767,-0.34104487
-1,0.00000000000013445732,0.6532984,0.000051785726,2.5103722,984.07574,1158.4192,-0.016624555,-0.012936098
-1,0.00000000000027831454,0.7528859,0.000035649064,3.6037738,852.6328,1164.7455,0.0013497064,-0.13706502
-1,0.000000000001498523,0.8472793,0.000031081443,3.2945075,1161.7407,1199.9128,0.21185744,0.79697317
-1,0.000000000004525038,0.28779465,0.00000011258856,3.6921418,440.84985,1022.94086,0.9996452,0.99959576
-1,0.00000000000027609975,0.7495131,0.000035599365,3.5647054,853.67456,1165.2982,0.004718224,-0.13300815
-1,0.0000000000002616598,0.7534718,0.00003450711,3.5432117,847.3662,1174.223,0.0052432893,-0.12126199
-1,0.0000000000033308738,0.65777147,0.00001531766,2.194733,939.2594,620.0121,0.996827,-0.44806117
